state,district,company_name,emails,contact_numbers,total_installed_capacity_kwp,no_of_installations
GUJARAT,Mahisagar,TOUCHCORE CONSULTANCY,touchcore27@gmail.com,9909284285,8,2
GUJARAT,Mahisagar,SUNSAFE INFRA SERVICES,INFO@SUNSAFE.IN,9033673308,6,2
GUJARAT,Mahisagar,SUNBOOST PRIVATE LTD,info@sunboostenergy.com,9104227788,6,2
GUJARAT,Mahisagar,SHREEJI ENTERPRISE-SURAT,epc.solar@shreejiconstruction.com,9825108890,7,2
GUJARAT,Mahisagar,RE360,gogreen@re360.in,8258976667,7,2
GUJARAT,Mahisagar,NAVKAR POWER SOLUTIONS,contact@navkarpower.co.in,9879613334,6,2
GUJARAT,Mahisagar,NATIONAL ELECTRICALS AND ELECTRONICS CORPORATION,ashokpatel@neec.in,9429136631,7,2
GUJARAT,Mahisagar,M AND P POWER SOLUTIONS,mnppowersolutions2021@gmail.com,9537006733,6,2
GUJARAT,Mahisagar,KHUSHI IRRIGATION AND SOLAR,khushi.irrigationandsolar@gmail.com,9638370303,6,2
GUJARAT,Mahisagar,JANSA SOLAR SOLUTIONS PVT LTD,jansa@kalptaru.co.in,9998000769,6,2
GUJARAT,Mahisagar,FRELIT ENERGY PRIVATE LIMITED,frelitenergy@gmail.com,9512700130,6,2
GUJARAT,Mahisagar,FLAME SOLREN PRIVATE LIMITED,operations@flamesolren.com,8849478907,6,2
GUJARAT,Mahisagar,EURO PREMIUM SOLAR SYSTEM (INDIA) PRIVATE LIMITED,info@europremiumsolar.com,7622023253,7,2
GUJARAT,Mahisagar,CORWIND RENERGY LLP,corwind.renergy@gmail.com,9428490118,6,2
GUJARAT,Mahisagar,AVADH ENERGY,AVADHENERGY@GMAIL.COM,9265262773,6,2
GUJARAT,Mahisagar,ASCENT ENERGY,ascentenergys@gmail.com,8799447675,7,2
GUJARAT,Mahisagar,ZAVICH INFRASTRUCTURE AND POWER PVT LTD,zavichinfra@gmail.com,9106129608,3,1
GUJARAT,Mahisagar,WISEN ENERGY LLP,info@wisenenergyllp.com,9016979007,3,1
GUJARAT,Mahisagar,VMD SOLAR ENERGY PRIVATE LIMITED,info@vmdsolarenergy.com,9974095302,3,1
GUJARAT,Mahisagar,VIDHYUT URJA,vidhyut.urja10@gmail.com,9664845692,3,1
GUJARAT,Mahisagar,TATSAT NRGS,tatsatnrgs@gmail.com,7984576567,5,1
GUJARAT,Mahisagar,SURYAKAMAL INFRA PVT.LTD.,sales@suryakamalinfra.com,9727756866,4,1
GUJARAT,Mahisagar,SURYA URJA SYSTEMS,suryaurjasystems@gmail.com,9824276142,4,1
GUJARAT,Mahisagar,SUNCELL SOLAR LLP,suncellsolarenergy@gmail.com,9512668884,3,1
GUJARAT,Mahisagar,SUCCESS TECHNOCRAT,khatri292@gmail.com,9624001021,4,1
GUJARAT,Mahisagar,STAR ENERGY SYSTEMS,starenergyindia@gmail.com,9825014314,3,1
GUJARAT,Mahisagar,SRI BALAJI SUN ENERGY,info@sribalajienergy.com,7878375444,3,1
GUJARAT,Mahisagar,SP POWERTECH,sppowertech44@gmail.com,9408129713,3,1
GUJARAT,Mahisagar,SOM ENERGY SYSTEMS,info@somenergysystems.com,8401909576,3,1
GUJARAT,Mahisagar,SOLWAVE SOLAR,solwave4solar@gmail.com,9409344465,3,1
GUJARAT,Mahisagar,SOLMECH ENERGY,solmechenergy@gmail.com,9998930960,3,1
GUJARAT,Mahisagar,SOLAR EARTH RENEWABLES PRIVATE LIMITED,ser@solarearth.in,7990378370,3,1
GUJARAT,Mahisagar,SOLAR CLEAN ENERGY,socleanenergy@gmail.com,6354418196,3,1
GUJARAT,Mahisagar,SKYLAR INDIA,darshansolarkheda@gmail.com,8530252952,3,1
GUJARAT,Mahisagar,S MEERA ELECTRICALS,s.meeraelectricals@gmail.com,9328249939,3,1
GUJARAT,Mahisagar,RAYOLT ENERGY LLP,info@rayolt.com,9998745706,3,1
GUJARAT,Mahisagar,R B RENEWABLES LLP,info@brrenewables.com,9898985672,3,1
GUJARAT,Mahisagar,PRINCE ELECTRICAL,princeelectrical20@gmail.com,8866507173,3,1
GUJARAT,Mahisagar,PDF ENGINEERS PRIVATE LIMITED,project2.pepl@gmail.com,8803910391,3,1
GUJARAT,Mahisagar,MAKE INSIDE SOLUTIONS,info@makeinside.co.in,9898302030,2,1
GUJARAT,Mahisagar,LAKSH POWER TECH,lakshpowertech777@gmail.com,9825692073,3,1
GUJARAT,Mahisagar,KESHRI NANDANAM ENERGY,keshrinandanamenergy@gmail.com,8200147522,3,1
GUJARAT,Mahisagar,JIGS ELECTRICAL,jigselectrical@gmail.com,9979129392,3,1
GUJARAT,Mahisagar,JAIMAX SUNBIM PVT LTD,jaimaxsunbim@gmail.com,8980024055,3,1
GUJARAT,Mahisagar,INTEGRITY DESIGN ENGINEERING,neelpathak19@gmail.com,9638888049,3,1
GUJARAT,Mahisagar,HELIOSNATURAL RENEWTECH PRIVATE LIMITED,marketing@heliosnatural.com,7600052305,5,1
GUJARAT,Mahisagar,HEAVEN GREEN ENERGY LTD. (FORMERLY KNOWN AS HEAVEN SOLAR ENERGY PVT LTD),heavensolarenergy@gmail.com,9979532167,3,1
GUJARAT,Mahisagar,GRACE RENEWABLE ENERGY PVT LTD,project1@gracerenew.com,7573027788,3,1
GUJARAT,Mahisagar,GARUDA POWER,garudapower26@gmail.com,9016555765,3,1
GUJARAT,Mahisagar,EARTH SOLAR,earthsollar@gmail.com,9879911777,4,1
GUJARAT,Mahisagar,CEYONE SOLAR,ceyonesolar@gmail.com,7567091000,3,1
GUJARAT,Mahisagar,CELESTRA SOLAR PVT LTD,info@celestrasolar.com,9998805002,3,1
GUJARAT,Mahisagar,C J ENTERPRISE,cjenterprise93@gmail.com,9429670026,3,1
GUJARAT,Mahisagar,BISON ENGINEERS,bisonengineers19@gmail.com,7573984542,4,1
GUJARAT,Mahisagar,BAPA SITARAM SOLAR POWER PVT LTD,bapasitaramsolarpower@gmail.com,8511362222,2,1
GUJARAT,Mahisagar,ARIS SOLAR,arissolartech@gmail.com,9662336115,4,1
GUJARAT,Mahisagar,AC DC PROJECTS,acdcprojects1@gmail.com,8200193182,3,1
GUJARAT,Mahisagar,ABS SOLAR ENERGY,abssolar16@gmail.com,7574010721,3,1
GUJARAT,Mahisagar,ZY ENTERPRISE,zyenterprise12@gmail.com,8460313094,0,0
GUJARAT,Mahisagar,ZUNROOF TECH PVT LTD,gosolar@zunroof.com,9205893368,0,0
GUJARAT,Mahisagar,ZODIAC ENERGY LIMITED,info@zodiacenergy.com,7861852582,0,0
GUJARAT,Mahisagar,ZMR ENERGY INCORPORATION,zmrenergyincorporation@gmail.com,9924818113,0,0
GUJARAT,Mahisagar,ZENITH SUNSPARK,zenithsunspark@gmail.com,8140946909,0,0
GUJARAT,Mahisagar,ZEEPO ELECTRICAL SERVICES PRIVATE LIMITED,zeepoelectricalservices@gmail.com,9664823942,0,0
GUJARAT,Mahisagar,ZEBRON SOLAR POWER SOLUTIONS,zebronsolar@gmail.com,9510370572,0,0
GUJARAT,Mahisagar,ZALA HAKUBHA NARSISINH,solar.hakubha1508@gmail.com,9925103777,0,0
GUJARAT,Mahisagar,YUVARAYS SOLAR,yuvarayssolar@gmail.com,9824624497,0,0
GUJARAT,Mahisagar,YUVAAN ENERGY PRIVATE LIMITED,sales@yuvaanenergy.com,9825045890,0,0
GUJARAT,Mahisagar,YUG SOLAR,yugsolar@gmail.com,6359410052,0,0
GUJARAT,Mahisagar,YOGI BATTERY CENTRE,yogipowersystem@yahoo.co.in,9824088156,0,0
GUJARAT,Mahisagar,YOG ENTERPRISE,yogenterprise.vallabhipur@gmail.com,7600790079,0,0
GUJARAT,Mahisagar,YELLOWFELLOW ENERGIES LLP,viraj@yellowfellow.in,8200955676,0,0
GUJARAT,Mahisagar,YELLOWCREST ENERGY LLP,yellowcrestenergy@gmail.com,9904675445,0,0
GUJARAT,Mahisagar,YELLOW RAY SOLAR,yellowraysolar@gmail.com,9427443581,0,0
GUJARAT,Mahisagar,YASHVI ENTERPRISE,yashvientsami@gmail.com,8849331593,0,0
GUJARAT,Mahisagar,YASHONAND ELECTRO SERVICE PVT LTD,yashonand2022@gmail.com,9157197171,0,0
GUJARAT,Mahisagar,YAGNIKKUMAR VALLABHBHAI SAVALIYA,yagniks1999@gmail.com,9409326590,0,0
GUJARAT,Mahisagar,Y CAME SYSTEMS,ycamesystem009@gmail.com,8320408867,0,0
GUJARAT,Mahisagar,WISE GOAL SERVICES PRIVATE LIMITED,hr.wisegoal@gmail.com,7567161902,0,0
GUJARAT,Mahisagar,WHITESUN GREEN ENERGY PRIVATE LIMITED,rakesh.bhudia14@hotmail.com,8511740671,0,0
GUJARAT,Mahisagar,WHITEDESERT POWER PROJECTS PVT. LTD.,wdplnkt@gmail.com,9427760723,0,0
GUJARAT,Mahisagar,VSG ENTERPRISE,SURYAKANTGORASIYA3024@GMAIL.COM,9979632447,0,0
GUJARAT,Mahisagar,VRUND ENERGY,vrundenergy@gmail.com,9574779572,0,0
GUJARAT,Mahisagar,VRAJ ENTERPRISE,vrajsolarsolutions@gmail.com,8140000903,0,0
GUJARAT,Mahisagar,VR ENERGY,vrenergy4@gmail.com,9924390293,0,0
GUJARAT,Mahisagar,VOLTEX SOLUTION,info.voltexsolution@gmail.com,9104629229,0,0
GUJARAT,Mahisagar,VOLTECH ELECTRICALS,voltechelectricals156@gmail.com,7567771900,0,0
GUJARAT,Mahisagar,VOLT'S LEGACY ENERGY SOLUTION,contact@voltslegacy.com,9998765059,0,0
GUJARAT,Mahisagar,VOLLT SOLAR ENERGY,volltsolar@gmail.com,8128550011,0,0
GUJARAT,Mahisagar,VIYA ELECTRIC PRIVATE LIMITED,info@viyaelectric.com,9033092026,0,0
GUJARAT,Mahisagar,VIVAN ENERGY,vivanenergy09@gmail.com,9979890230,0,0
GUJARAT,Mahisagar,VIVAAN INFRA,info@vivaaninfra.in,9909916448,0,0
GUJARAT,Mahisagar,VITRAG TECHNO PRIVATE LIMITED,ad.vitragsolar@gmail.com,7778882668,0,0
GUJARAT,Mahisagar,VISWAN ENERGY SOLUTIONS,viswanenergy@gmail.com,8866641649,0,0
GUJARAT,Mahisagar,VISION SOLAR,visionenergy196@gmail.com,6351131196,0,0
GUJARAT,Mahisagar,VISION INFOSYS,info@vision-infosys.in,9825061749,0,0
GUJARAT,Mahisagar,VISHWASH ENTERPRISE,vishwashenterprise2422@gmail.com,6355098324,0,0
GUJARAT,Mahisagar,VISHWAKARMA ELECTRICALS,info.vishwakarmaelectricals@gmail.com,9426730030,0,0
GUJARAT,Mahisagar,VISHWA SOLAR EXPERT,vishwasolar68@gmail.com,9724968018,0,0
GUJARAT,Mahisagar,VISHVAM POWER PRIVATE LIMITED,vishvampowerpl@gmail.com,9723191446,0,0
GUJARAT,Mahisagar,VISAKA GREEN PRIVATE LIMITED,vsolar@visaka.in,8770905614,0,0
GUJARAT,Mahisagar,VIRTA ENTERPRISE,INFO.VIRTAENTERPRISE@GMAIL.COM,7698432673,0,0
GUJARAT,Mahisagar,VIRAJBHAI VISUBHAI KHACHAR,gchauhan17388@gmail.com,9898986662,0,0
GUJARAT,Mahisagar,VINARA SOLUTIONS,vinarasolutions@gmail.com,8320754771,0,0
GUJARAT,Mahisagar,VIMAL ELECTRONICS,kcpatel@vimalelectronics.com,9099777176,0,0
GUJARAT,Mahisagar,VIJAY SOLAR ENERGY,vijaysolarenergy940@gmail.com,6351211549,0,0
GUJARAT,Mahisagar,VIJAY ELECTRIC COMPANY,vijayelectricco@rediffmail.com,8200337720,0,0
GUJARAT,Mahisagar,VIDHYUT SOLAR,vidhyutsolarenergy@gmail.com,8347838900,0,0
GUJARAT,Mahisagar,VIDE ENERGY,ankita.videenergy@gmail.com,9712668268,0,0
GUJARAT,Mahisagar,VIBRANT SOLAR SYSTEMS,sales.vibrantsolar@gmail.com,9408330692,0,0
GUJARAT,Mahisagar,VIABLE SOLAR,viable.solar9990@gmail.com,9913344841,0,0
GUJARAT,Mahisagar,VIA ELECTRIC,hello.viaelectric@gmail.com,9925203764,0,0
GUJARAT,Mahisagar,VERTEX SOLAR SOLUTIONS PVT LTD,vertexnad@gmail.com,8758614088,0,0
GUJARAT,Mahisagar,VENUS ENTERPRISE,venusenergy2228@gmail.com,7990678583,0,0
GUJARAT,Mahisagar,VENTURE SOLAR SOLUTION,info@venturesolarsolution.com,9979632050,0,0
GUJARAT,Mahisagar,VEERASOL TECHNOLOGY,info@veerasol.com,9558899931,0,0
GUJARAT,Mahisagar,VEER SOLAR GREEN ENERGY,veersolar2024@gmail.com,8347173977,0,0
GUJARAT,Mahisagar,VEE SECURE,veesecure.in@gmail.com,9825070982,0,0
GUJARAT,Mahisagar,VEDA ENTERPRISE,info.vedaenterprise@gmail.com,8401103393,0,0
GUJARAT,Mahisagar,VECTON ENERGY,vectonenergy@gmail.com,8000140159,0,0
GUJARAT,Mahisagar,VCL ENERGY,vclenergy777@gmail.com,9825492605,0,0
GUJARAT,Mahisagar,VASUSENA SOLAR ENERGY,vasusenasolarenergy07@gmail.com,9265356623,0,0
GUJARAT,Mahisagar,VASHRAMBHAI LAKHABHAI GHED,satrang.com@gmail.com,9624152555,0,0
GUJARAT,Mahisagar,VASANI SOLAR SOLUTION,vasani.solar.solution@gmail.com,9998404646,0,0
GUJARAT,Mahisagar,VARUN ENGINEERING,varunpatel2027@gmail.com,9727854101,0,0
GUJARAT,Mahisagar,VARRCHASVA ENERGY PRIVATE LIMITED,vaibhav@varrchasva.com,9100520101,0,0
GUJARAT,Mahisagar,VARIZONE SOLAR PRIVATE LIMITED,varizonesolar@gmail.com,9426111113,0,0
GUJARAT,Mahisagar,VARDHAN SALES,vardhansolar91@gmail.com,9512020935,0,0
GUJARAT,Mahisagar,VALAM ENTERPRISE,valamenterprise007@gmail.com,9824881693,0,0
GUJARAT,Mahisagar,VAKRATUND INNOVATION PRIVATE LIMITED,operation@vakratundinnovation.com,6351039120,0,0
GUJARAT,Mahisagar,VAIJNATH GLOBAL,vaijnathglobal@gmail.com,9106991946,0,0
GUJARAT,Mahisagar,VAGHASIA HITESH B,vaghasia_hitesh@yahoo.com,9979773121,0,0
GUJARAT,Mahisagar,VAATI POWER,vaatipower@gmail.com,9510010005,0,0
GUJARAT,Mahisagar,VA PATEL INFRA PRIVATE LIMITED,mayurdhavajsinhgohil00@gmail.com,9428269204,0,0
GUJARAT,Mahisagar,V-GUARD INDUSTRIES LIMITED,solar@vguard.in,9895550313,0,0
GUJARAT,Mahisagar,V SOLAR,vsolar8521@gmail.com,7698297821,0,0
GUJARAT,Mahisagar,V POWER SOLAR SERVICES,vpowersolarservices@gmail.com,9904254440,0,0
GUJARAT,Mahisagar,UTSAV TECHNO ENTERPRISE,utsavtechnoenterprise@gmail.com,7046612340,0,0
GUJARAT,Mahisagar,URJA GLOBAL LIMITED,bhagwan.verma@urjaglobal.in,7290005823,0,0
GUJARAT,Mahisagar,URJA ELECTRICALS,urja.electricals.dhg@gmail.com,8469551508,0,0
GUJARAT,Mahisagar,URJA ASSISTANCE,gujarat@urjaassistance.com,9724806341,0,0
GUJARAT,Mahisagar,URATOM SOLAR INDIA PVT LTD,pv@uratom.com,9925099249,0,0
GUJARAT,Mahisagar,UPVOLTAGE SOLUTIONS LLP,upvoltagesolutions@gmail.com,7990618259,0,0
GUJARAT,Mahisagar,UNIVERSE ENTERPRISE,muljinakum1103@gmail.com,7878789968,0,0
GUJARAT,Mahisagar,UNIQUE SOLAR SERVICE,UNIQUESOLARSERVICERAJKOT@GMAIL.COM,7046082382,0,0
GUJARAT,Mahisagar,UNIQUE ELECTRICAL,sales.epc2016@gmail.com,9099000148,0,0
GUJARAT,Mahisagar,UNICORN ENTERPRISE,unicornsolarvyara@gmail.com,8200121328,0,0
GUJARAT,Mahisagar,UNICORN ELECTRICALS AND PROJECTS,unicornelectricals20@gmail.com,9510968626,0,0
GUJARAT,Mahisagar,UNICON ENERGY,info@uniconenergy.com,9974545444,0,0
GUJARAT,Mahisagar,UMIYA ENTERPRISE - NARODA,umiyaenterprise1981@gmail.com,9725033295,0,0
GUJARAT,Mahisagar,UMA POWER SOLUTIONS,umapowersolution@gmail.com,9638953281,0,0
GUJARAT,Mahisagar,ULTRAVIOLET SOLAR PVT.LTD.,info@uvrays.co.in,7878699099,0,0
GUJARAT,Mahisagar,ULTRASUN ENERGY,info@ultrasunenergy.com,9909911071,0,0
GUJARAT,Mahisagar,ULTRA RAYS ENERGY SOLUTION,ultrarays2019@gmail.com,7984482472,0,0
GUJARAT,Mahisagar,UKEL AUTOMATION LLP,ukelautomation@gmail.com,9998008889,0,0
GUJARAT,Mahisagar,UJALA COMPANY,ujalasolarcompany@gmail.com,7874157474,0,0
GUJARAT,Mahisagar,UDB ENERGY PVT. LTD.,udbenergypvtltd@gmail.com,7077014714,0,0
GUJARAT,Mahisagar,U R ENERGY INDIA PVT LTD,india@urenergyglobal.com,9512040442,0,0
GUJARAT,Mahisagar,TVARIT ENERGY LLP,meet@tvritenergy.in,8511600853,0,0
GUJARAT,Mahisagar,TULAJA ENTERPRISE,tulajaenterprise@gmail.com,9904866630,0,0
GUJARAT,Mahisagar,TROM INDUSTRIES LIMITED,marketing@tromsolar.in,9081017444,0,0
GUJARAT,Mahisagar,TRIZONE POWER,trizonepower05@gmail.com,9638052084,0,0
GUJARAT,Mahisagar,TRINITY RENEWABLE ENERGY,info.trinityrenewableenergy@gmail.com,9227000392,0,0
GUJARAT,Mahisagar,TRADE X,tradex.solarenergy22@gmail.com,9106834748,0,0
GUJARAT,Mahisagar,TIRUPATI SOLAR,tirupatisolar@hotmail.com,7043343509,0,0
GUJARAT,Mahisagar,THE WOLT TECHNIQUES,director@woltsolarproducts.com,9904238777,0,0
GUJARAT,Mahisagar,THE SHIVSHAKTI ENTERPRISE,Shivshakti2688@gmail.com,9913418634,0,0
GUJARAT,Mahisagar,THE MOON KNIGHT,themoonknight913@gmail.com,9081313777,0,0
GUJARAT,Mahisagar,THE MECHTECH SOLUTIONS,themechtechsolutions@gmail.com,9714928728,0,0
GUJARAT,Mahisagar,TERAIYA ENTERPRISE,teraiyaenterprise@gmail.com,8780802225,0,0
GUJARAT,Mahisagar,TEJ ENERGY LLP,director@tejenergy.com,9426856508,0,0
GUJARAT,Mahisagar,TECHSUNBIO GREEN ENERGY PRIVATE LIMITED,info@techsunbio.com,9925336536,0,0
GUJARAT,Mahisagar,TECHNOVATIVE GREEN ENERGY SOLUTIONS,technovativesolar@gmail.com,6354031108,0,0
GUJARAT,Mahisagar,TECHNOGOODS ENTERPRISES,TechnoGoods@outlook.com,9904709693,0,0
GUJARAT,Mahisagar,TECHNOCRATS ENGINEERS,technocratsengineers007@gmail.com,9974214007,0,0
GUJARAT,Mahisagar,TECHNOCELL INDUSTRIAL SERVICES,skg23aqua@yahoo.in,9979348446,0,0
GUJARAT,Mahisagar,TECHNO ELECTRONICS,sales@technopower.co.in,9825236894,0,0
GUJARAT,Mahisagar,TATVAM INDUSTRIES,parth.tatvam@protonmail.com,7990101643,0,0
GUJARAT,Mahisagar,TARUN AND CO,taruncopwr@gmail.com,9879534866,0,0
GUJARAT,Mahisagar,TARA SOLAR ENERGY,tara.solar.2111@gmail.com,9408966600,0,0
GUJARAT,Mahisagar,TAPTI SOLAR,taptisolar@gmail.com,9157028811,0,0
GUJARAT,Mahisagar,TAJ ELECTRICALS,tajelectricals.daman@gmail.com,9824790965,0,0
GUJARAT,Mahisagar,TAIYO SOLAR SYTEM INTEGRATOR LLP,info@taiyosolar.co.in,9825324580,0,0
GUJARAT,Mahisagar,SYSTEM RENEWABLE ENERGY,nbagwan8@gmail.com,9662361740,0,0
GUJARAT,Mahisagar,SYNNOVE POWER TECHNOLOGY,synnovepowertechnology@gmail.com,9033346701,0,0
GUJARAT,Mahisagar,SYNCHRO ENERGY,synchroenergy389@gmail.com,9974737316,0,0
GUJARAT,Mahisagar,SWEV INDIA PVT LIMITED,swevindia@gmail.com,7984328691,0,0
GUJARAT,Mahisagar,SWASTIK SOLAR SYSTEM,swastiksolar07@gmail.com,9712412011,0,0
