state,district,company_name,emails,contact_numbers,total_installed_capacity_kwp,no_of_installations
GUJARAT,Anand,SOLEOS GREEN ENERGY PRIVATE LIMITED,pruthvi@soleos.in,9512448900,50,13
GUJARAT,Anand,SCORP ENERGY PRIVATE LIMITED,mohit@scorpenergy.com,9925345121,61,13
GUJARAT,Anand,REVA RENEWABLES,revarenewables@gmail.com,6358844490,48,13
GUJARAT,Anand,POWER TECH ENERGY SOLUTUIONS,epc@ptes.in,6357502081,48,13
GUJARAT,Anand,DHVANI ENERGY,dhvanisolar@gmail.com,9537928064,49,13
GUJARAT,Anand,SUNBOOST PRIVATE LTD,info@sunboostenergy.com,9104227788,45,12
GUJARAT,Anand,PHOTOVOLTAIC SOLAR,info@photovoltaicsolar.in,8866488000,62,12
GUJARAT,Anand,NYALKARAN RENEWABLE ENERGY,nyalkaranrenewableenergy@gmail.com,9998473073,45,12
GUJARAT,Anand,GREEN WATT ENERGY,info@greenwattenergy.co.in,9913853055,49,12
GUJARAT,Anand,AQUA AIR ENVIRONMENTAL ENGINEERS PVT LTD,aquasolarsurat@gmail.com,9898068808,41,12
GUJARAT,Anand,TATSAT NRGS,tatsatnrgs@gmail.com,7984576567,42,11
GUJARAT,Anand,SNETRIC POWER,snetricpower@gmail.com,8487013107,39,11
GUJARAT,Anand,KHUSHI SOLAR,khushisolar13.info@gmail.com,7600094866,46,11
GUJARAT,Anand,INFRAX RENEWABLE LIMITED,pmsg@infraxrenewable.com,9033260985,42,11
GUJARAT,Anand,BAPA SITARAM RENEWABLE ENERGY,BSREVADODARA@GMAIL.COM,9925557878,39,11
GUJARAT,Anand,TOUCHCORE CONSULTANCY,touchcore27@gmail.com,9909284285,35,10
GUJARAT,Anand,SUTARIAS SOLUTIONS PRIVATE LTD,sspl.hasmukh@gmail.com,9099510408,40,10
GUJARAT,Anand,RIA SOLAR,riasolar2021@gmail.com,8320210323,37,10
GUJARAT,Anand,RAYS RENEWABLE ENERGY,raysrenewableenergy@gmail.com,7069175139,36,10
GUJARAT,Anand,RADHE ELECTRICAL,radheelectrical24@gmail.com,9601294783,33,10
GUJARAT,Anand,KREYA ENTERPRISES,kreyaentp@gmail.com,6359233332,40,10
GUJARAT,Anand,INSTANT ELECTRIC SERVICES,instantelectricservices@gmail.com,9909415407,33,10
GUJARAT,Anand,BISON ENGINEERS,bisonengineers19@gmail.com,7573984542,34,10
GUJARAT,Anand,AKSHAR ENERGY SOLUTIONS,aksharenergysolutions@gmail.com,9662042835,34,10
GUJARAT,Anand,SUN RAYS ENTERPRISE,sunraysbrd@gmail.com,8141315459,30,9
GUJARAT,Anand,SARDAR SOLAR ENERGY PRIVATE LIMITED,sardarsolarenergypvtltd015@gmail.com,9664915598,42,9
GUJARAT,Anand,KRISHA SOLAR & AGRO INDUSTRIES,krishasolarandagro21@gmail.com,9574856582,32,9
GUJARAT,Anand,ELIOS ENERGY,info@eliosenergy.co.in,7016192219,33,9
GUJARAT,Anand,VIDE ENERGY,ankita.videenergy@gmail.com,9712668268,30,8
GUJARAT,Anand,SPARCO MULTIPLAST PVT LTD,info@sparcoenergy.com,9409269062,28,8
GUJARAT,Anand,PDF ENGINEERS PRIVATE LIMITED,project2.pepl@gmail.com,8803910391,28,8
GUJARAT,Anand,PATEL ELECTRONICS,hardikpatelelec@gmail.com,9377767508,31,8
GUJARAT,Anand,KARMAA SOLAR LLP,dipen@karmaasolar.com,9724666479,34,8
GUJARAT,Anand,JAISHANAVI SOLAR,rishikeshthakkar@gmail.com,9974143899,29,8
GUJARAT,Anand,INSTANT TECHNOLOGY,info@instantgroup.live,8200782232,29,8
GUJARAT,Anand,CHOKSI ENERGY SOLUTIONS,nainishkchoksi@gmail.com,9879200767,32,8
GUJARAT,Anand,ARRAY ENERGY SOLUTION,ceo.arrayenergysolution@gmail.com,9979898440,25,8
GUJARAT,Anand,AC DC PROJECTS,acdcprojects1@gmail.com,8200193182,28,8
GUJARAT,Anand,Y CAME SYSTEMS,ycamesystem009@gmail.com,8320408867,24,7
GUJARAT,Anand,UKEL AUTOMATION LLP,ukelautomation@gmail.com,9998008889,24,7
GUJARAT,Anand,SOLVEIG SOLAR PRIVATE LIMITED,solveigsolar@gmail.com,9724362544,25,7
GUJARAT,Anand,RUDRASOL ENERGY PRIVATE LIMITED,rudrasolenergy@gmail.com,9408397604,24,7
GUJARAT,Anand,RITUDHAN SOLAR POWER,ritudhansolarpower@gmail.com,9879111390,23,7
GUJARAT,Anand,PV RENEWABLES,keyurdudhat871@gmail.com,9714872871,24,7
GUJARAT,Anand,KOSOL ENERGIE PVT. LTD.,bharat@sunray.co.in,8799696356,23,7
GUJARAT,Anand,JANSA SOLAR SOLUTIONS PVT LTD,jansa@kalptaru.co.in,9998000769,23,7
GUJARAT,Anand,GRACE RENEWABLE ENERGY PVT LTD,project1@gracerenew.com,7573027788,32,7
GUJARAT,Anand,EUROLITE SOLAR,harshil.patel@euroliteindia.com,7490007847,25,7
GUJARAT,Anand,URJA ASSISTANCE,gujarat@urjaassistance.com,9724806341,22,6
GUJARAT,Anand,SAHJANAND ENTERPRISE,sahjanandeprise@gmail.com,9737671777,21,6
GUJARAT,Anand,S P MULTI ENGINEERING SERVICES,spmultiengineeringservices@gmail.com,9104556095,22,6
GUJARAT,Anand,HELIOPATH SOLAR TECHNOLOGIES,enquiry.heliopath@gmail.com,8238664332,27,6
GUJARAT,Anand,ADVANCED ELETRICAL SOLUTIONS,info.aessolar@gmail.com,7574880300,25,6
GUJARAT,Anand,TIRUPATI SOLAR,tirupatisolar@hotmail.com,7043343509,29,5
GUJARAT,Anand,SUN TECH ENERGY SOLUTION,suntech.rutvij@gmail.com,8320301975,25,5
GUJARAT,Anand,R C ELECTRICALS,info@rcelectricals.in,9824757160,19,5
GUJARAT,Anand,KHUSHI IRRIGATION AND SOLAR,khushi.irrigationandsolar@gmail.com,9638370303,18,5
GUJARAT,Anand,KESHRI NANDANAM ENERGY,keshrinandanamenergy@gmail.com,8200147522,16,5
GUJARAT,Anand,JJ PV SOLAR PRIVATE LIMITED,rajesh@jjpvsolar.com,9904809006,17,5
GUJARAT,Anand,GALAXY ENERGY SOLUTION,galaxyenergysolution@protonmail.com,9428158678,20,5
GUJARAT,Anand,BENCHMARK AGENCIES PRIVATE LIMITED,tarang@benchmarkagencies.com,8200267346,26,5
GUJARAT,Anand,AMPERE GREEN ENERGY,amperegreenenergy@gmail.com,9033116472,26,5
GUJARAT,Anand,YELLOWFELLOW ENERGIES LLP,viraj@yellowfellow.in,8200955676,20,4
GUJARAT,Anand,VIRAJBHAI VISUBHAI KHACHAR,gchauhan17388@gmail.com,9898986662,18,4
GUJARAT,Anand,ULTRA RAYS ENERGY SOLUTION,ultrarays2019@gmail.com,7984482472,13,4
GUJARAT,Anand,TECHNOCELL INDUSTRIAL SERVICES,skg23aqua@yahoo.in,9979348446,14,4
GUJARAT,Anand,SUN MICRA RENEWABLE ENERGY,info@sunmicra.co.in,7990662677,14,4
GUJARAT,Anand,SOM ENERGY SYSTEMS,info@somenergysystems.com,8401909576,21,4
GUJARAT,Anand,SOLINE SOLAR PRIVATE LIMITED,info@soline.in,9898535056,14,4
GUJARAT,Anand,SOLARINA RENEWABLE PRIVATE LIMITED,solarinarenewable@gmail.com,9824351021,13,4
GUJARAT,Anand,SOL ENERGY,solenergyn@gmail.com,7621852735,13,4
GUJARAT,Anand,SOHAM SOLAR SOLUTION,sohamsolarsolution@yahoo.com,9601751327,16,4
GUJARAT,Anand,SHREEJI ELECTRICAL - ISANPUR,shreejielec312@yahoo.com,9408197081,15,4
GUJARAT,Anand,SHIVAY SOLAR ENERGY PRIVATE LIMITED,sanjay1482@gmail.com,7490013700,12,4
GUJARAT,Anand,RK SUN POWER LLP,rksunpowertrading@gmail.com,9913785000,12,4
GUJARAT,Anand,RISHAV POWERTECH LLP,rishavpowertech@gmail.com,9898203470,15,4
GUJARAT,Anand,RIGHTWAY ELECTRICALS,rightwayelectricals@gmail.com,9537519905,13,4
GUJARAT,Anand,R K BHABHOR,rkbhabhor78@gmail.com,9909161378,16,4
GUJARAT,Anand,PLUGIN ELECTRICAL,info@pluginelectrical.in,9512020316,13,4
GUJARAT,Anand,K T ELECTRICALS,ktthakkar567@gmail.com,8905168423,18,4
GUJARAT,Anand,INFLUX SOLAR SOLUTIONS,influxsolarsolution@gmail.com,6352563582,13,4
GUJARAT,Anand,ICON ENERGY,info@iconenergy.in,9909999162,12,4
GUJARAT,Anand,HARSH COMMUNICATION,harshcomm.solar@gmail.com,9137373727,15,4
GUJARAT,Anand,FORTUNE TECHNOLOGIST,fortunetechnologist@gmail.com,9427597246,14,4
GUJARAT,Anand,FERUS ENERGIES CO,info@ferusenergies.com,9913341342,15,4
GUJARAT,Anand,EARTHWAVE TECHNOLOGY PRIVATE LIMITED,EARTHWAVETECHNOLOGY@GMAIL.COM,9426373334,15,4
GUJARAT,Anand,CRESCENS ENERGY,crescens.in@gmail.com,9879635395,15,4
GUJARAT,Anand,AYKKA TECHNOVISION PRIVATE LIMITED,aykka@outlook.in,9586508907,14,4
GUJARAT,Anand,AYAN SOLAR ENERGY,ayansolar25@gmail.com,7623886775,9,4
GUJARAT,Anand,AVADH ENERGY,AVADHENERGY@GMAIL.COM,9265262773,16,4
GUJARAT,Anand,AIRSUN SOLAR ENERGY LLP,jatin@airsunsolarenergy.in,8799571627,10,4
GUJARAT,Anand,ACHYUT ENERGY,achyutenergy@gmail.com,9275382879,14,4
GUJARAT,Anand,VRAJ BATTERIES AND POWER SOLUTION,ramkapadia68@gmail.com,9925084825,11,3
GUJARAT,Anand,TECHSUN SOLAR,matolindia@gmail.com,7043731102,9,3
GUJARAT,Anand,SWASTIK SOLAR SYSTEM,swastiksolar07@gmail.com,9712412011,13,3
GUJARAT,Anand,SOLARWAVE ENERGY,solarwaveenergy2@gmail.com,7490083005,10,3
GUJARAT,Anand,SOLAR CLEAN ENERGY,socleanenergy@gmail.com,6354418196,14,3
GUJARAT,Anand,SKYVOLT POWER TECHNOLOGIES LLP,skyvoltpower25@gmail.com,9909798222,14,3
GUJARAT,Anand,SKY POWER,skypowersvp@gmail.com,9723070267,10,3
GUJARAT,Anand,ROYAL ENTERPRISE,royalenterprise.vadodara@gmail.com,6352205345,10,3
GUJARAT,Anand,RELIABLE ELECTRIX,reliableelectrix@gmail.com,9925448033,9,3
GUJARAT,Anand,RAYOLT ENERGY LLP,info@rayolt.com,9998745706,10,3
GUJARAT,Anand,PUSHPAK SOLAR ENERGY,pushpaksolarenergy@gmail.com,9924595205,12,3
GUJARAT,Anand,PRASHANT ENTERPRISE,prashantenterprise.solar@gmail.com,9409337000,9,3
GUJARAT,Anand,PRAJAPATI ONLINE,prajapationline@gmail.com,9824002369,9,3
GUJARAT,Anand,ONIX RENEWABLE LIMITED,naman.viradiya@onixrenewable.in,9586043661,9,3
GUJARAT,Anand,NORTHGREEN ENERGY PVT LTD,solar@northgreenenergy.com,9099931707,9,3
GUJARAT,Anand,MOTHER ELECTRICALS,motherelectricals@yahoo.com,8128105018,17,3
GUJARAT,Anand,MAHEK ENTERPRISE,mahekenterprise02@gmail.com,9723128039,17,3
GUJARAT,Anand,MADHVAN POLYPLAST PVT. LTD.,cmp.madhavanpolyplast@gmail.com,9104306162,11,3
GUJARAT,Anand,LIGHTRIC POWER SOLUTION,lightricpower@gmail.com,6355768984,9,3
GUJARAT,Anand,KK SOLAR TECHNOLOGY,kksolartechnology@gmail.com,9586118331,15,3
GUJARAT,Anand,JANETA SOLAR,info.janetasolar90@gmail.com,8734829145,12,3
GUJARAT,Anand,HELIOSNATURAL RENEWTECH PRIVATE LIMITED,marketing@heliosnatural.com,7600052305,13,3
GUJARAT,Anand,HARIPRIY INDUSTRIES,haripriyindustries@gmail.com,9725022146,9,3
GUJARAT,Anand,GREENCLEAN POWER SOLUTION,greencleanpowersolution@gmail.com,9909047056,14,3
GUJARAT,Anand,GREEN SOLAR ENERGY ENTERPRISES,greensolar.ahmedabad@gmail.com,9712909823,10,3
GUJARAT,Anand,GREEN POWER SOLUTION,darjihardik777@gmail.com,8141216635,11,3
GUJARAT,Anand,GREEN FEEDS,greenfeedsolar@gmail.com,9426780778,11,3
GUJARAT,Anand,FUSION TECHNOLOGIES,fusiontech025@gmail.com,8200697067,13,3
GUJARAT,Anand,EWC SOLAR PRIVITED LIMITED (FORMERLY KNOWN AS ENERGY POWER SYSTEMS),ewcsolarpvtltd@gmail.com,8141150688,12,3
GUJARAT,Anand,EVITUS ENERGY SOLUTIONS,evitusenergysolutions@gmail.com,8156006133,10,3
GUJARAT,Anand,ENWATECH SOLUTION PVT.LTD,enwatechsolutionpvtltd@gmail.com,9427269089,10,3
GUJARAT,Anand,ENERSOL SOLUTIONS LLP,karan@enersol.co.in,7069555533,10,3
GUJARAT,Anand,AHAD SOLARTECH,ahad.solartech@gmail.com,9724259440,12,3
GUJARAT,Anand,VOLTEX SOLUTION,info.voltexsolution@gmail.com,9104629229,6,2
GUJARAT,Anand,VMD SOLAR ENERGY PRIVATE LIMITED,info@vmdsolarenergy.com,9974095302,8,2
GUJARAT,Anand,UVR TECHSOL PRIVATE LIMITED,uvrtechsol@gmail.com,9227106799,9,2
GUJARAT,Anand,TRINITY RENEWABLE ENERGY,info.trinityrenewableenergy@gmail.com,9227000392,8,2
GUJARAT,Anand,SURYAMANI SOLAR,suryamanisolar@gmail.com,8140000257,8,2
GUJARAT,Anand,SUNBEAM SOLAR ENERGY,ceo.sunbeamsolarenergy@gmail.com,9662412871,6,2
GUJARAT,Anand,STAR ENERGY SYSTEMS,starenergyindia@gmail.com,9825014314,7,2
GUJARAT,Anand,SOR ENTERPRISE,sorsolar@yahoo.com,9824428293,6,2
GUJARAT,Anand,SOLAR CLEAN ENERGY LIMITED,socleanenergy@gmail.com,9712666866,8,2
GUJARAT,Anand,SHREEJI ELECTRICAL - VADSAR,shreejielectrical13@gmail.com,9624542806,8,2
GUJARAT,Anand,SHREE GOKUL ENTERPRISE,shreegokulenterprise123@gmail.com,8160000871,7,2
