state,district,company_name,emails,contact_numbers,total_installed_capacity_kwp,no_of_installations
GUJARAT,Botad,ZEEPO ELECTRICAL SERVICES PRIVATE LIMITED,zeepoelectricalservices@gmail.com,9664823942,6,2
GUJARAT,Botad,VEER SOLAR GREEN ENERGY,veersolar2024@gmail.com,8347173977,6,2
GUJARAT,Botad,ULTRASUN ENERGY,info@ultrasunenergy.com,9909911071,7,2
GUJARAT,Botad,TERAIYA ENTERPRISE,teraiyaenterprise@gmail.com,8780802225,7,2
GUJARAT,Botad,SURYAKAMAL INFRA PVT.LTD.,sales@suryakamalinfra.com,9727756866,7,2
GUJARAT,Botad,SOULSHINE RENEWABLE ENERGY,epc.soulshine@gmail.com,9913895893,5,2
GUJARAT,Botad,SHREE RAM SOLAR,shreeramsolar12@gmail.com,9726671212,7,2
GUJARAT,Botad,RIDHAM ENTERPRISE,ridhamenterprise770@gmail.com,6351158633,7,2
GUJARAT,Botad,REDREN ENERGY PVT LTD,rooftop@redren.in,9104591041,6,2
GUJARAT,Botad,NAVKAR POWER SOLUTIONS,contact@navkarpower.co.in,9879613334,6,2
GUJARAT,Botad,MANGROLIYA NIKUNJ J.,nikunjmangroliya54@gmail.com,8866685082,7,2
GUJARAT,Botad,MADHAV TECHNICALS,madhavtechnicals@gmail.com,9737384121,5,2
GUJARAT,Botad,KOSOL ENERGIE PVT. LTD.,bharat@sunray.co.in,8799696356,6,2
GUJARAT,Botad,JAFFINS ENTERPRISE,solarbhavnagar@gmail.com,9375465252,6,2
GUJARAT,Botad,HILTON RENEWABLES,hiltonrenewables.amr@gmail.com,8181080800,6,2
GUJARAT,Botad,HARSIDDHI ENGINEERING WORKS,harsiddiengineering@yahoo.com,9428342940,7,2
GUJARAT,Botad,GLOBAL ENTERPRISE,globalsolarent@gmail.com,9924900304,6,2
GUJARAT,Botad,ENERSOL SOLUTIONS LLP,karan@enersol.co.in,7069555533,6,2
GUJARAT,Botad,VALAM ENTERPRISE,valamenterprise007@gmail.com,9824881693,3,1
GUJARAT,Botad,TRINITY RENEWABLE ENERGY,info.trinityrenewableenergy@gmail.com,9227000392,3,1
GUJARAT,Botad,TOPCON SOLAR ENERGY,topconsolarenergy@gmail.com,9081773500,3,1
GUJARAT,Botad,TARA SOLAR ENERGY,tara.solar.2111@gmail.com,9408966600,3,1
GUJARAT,Botad,SUNSHREE SOLAR,sunshreesolar@gmail.com,9157838777,3,1
GUJARAT,Botad,SUNREST INFRA ENERGY,sunrestinfraenergy@gmail.com,9638063381,6,1
GUJARAT,Botad,SOLMECH ENERGY,solmechenergy@gmail.com,9998930960,4,1
GUJARAT,Botad,SOLIS ENERGY SYSTEM,bhargavpaneliya@solisenergysystem.com,9601270077,3,1
GUJARAT,Botad,SOLAR SMART PVT LTD,solarsmart2021@gmail.com,7284000580,3,1
GUJARAT,Botad,SOLAR CLEAN ENERGY,socleanenergy@gmail.com,6354418196,3,1
GUJARAT,Botad,SMART SOLAR ENERGY,smartsolarenergy8542@gmail.com,7435907512,3,1
GUJARAT,Botad,SMART ENERGY SOLUTIONS,smartenergysolutions99@gmail.com,8511495982,2,1
GUJARAT,Botad,SKYVIEW POWER,skyviewpower17@gmail.com,8140055305,3,1
GUJARAT,Botad,SHRIJI ENERGY,shrijienergy@gmail.com,9909930405,3,1
GUJARAT,Botad,SHRI MARUTI ENTERPRISE,tdoshi76@gmail.com,9428358150,3,1
GUJARAT,Botad,SHREEJI SOLAR & SERVICES,NILVADERA141@GMAIL.COM,9106331904,3,1
GUJARAT,Botad,SHREEJI ENTERPRISE-SURAT,epc.solar@shreejiconstruction.com,9825108890,3,1
GUJARAT,Botad,SHREEJI ELECTRICAL - ISANPUR,shreejielec312@yahoo.com,9408197081,3,1
GUJARAT,Botad,SHIVAY SOLAR ENERGY PRIVATE LIMITED,sanjay1482@gmail.com,7490013700,3,1
GUJARAT,Botad,SHIV POWER,shivpowerimpex@gmail.com,9825511115,3,1
GUJARAT,Botad,SHAKTI ENTERPRISE,shaktienterprise082025@gmal.com,8511288555,4,1
GUJARAT,Botad,SAHAYOG ENERGY,sahayogenergy@gmail.com,9429124424,4,1
GUJARAT,Botad,ROYAL POWER MART,royalmotormart1@gmail.com,9825440269,3,1
GUJARAT,Botad,RENEWZA ENERGY,renewzaenergy@gmail.com,8511148225,3,1
GUJARAT,Botad,PATEL SOLAR,patelsolarmahuva@gmail.com,9825353092,4,1
GUJARAT,Botad,P V ENERGY,pvenergy999@gmail.com,9924195999,3,1
GUJARAT,Botad,ONEVOLT GREEN PVT LTD,onevoltgreens@gmail.com,9925292721,3,1
GUJARAT,Botad,NP RENEWABLE ENERGY,nprenewableenergy@gmail.com,7016917174,3,1
GUJARAT,Botad,NIL ENGINEERING,nil.engineering@yahoo.com,9228387183,3,1
GUJARAT,Botad,NEXUS RENEWTECH,nexusrenewtech@gmail.com,8849277955,3,1
GUJARAT,Botad,MEGHAL POWER,meghalpower23@gmail.com,9712726390,3,1
GUJARAT,Botad,MARUTI SUNSOLREN,marutisunsolren@gmail.com,8238145153,2,1
GUJARAT,Botad,MADHULI CORPORATION,madhulicorporation@gmail.com,9904990630,3,1
GUJARAT,Botad,KP GREEN ENERGY,kpgreenenergy46@gmail.com,7048370774,3,1
GUJARAT,Botad,KOMAL ELECTRIC,chetanramprasadi@gmail.com,9825047503,3,1
GUJARAT,Botad,JAY ADITYA SOLAR,darshit.dj619@gmail.com,8160931631,3,1
GUJARAT,Botad,J P ENTERPRISE,jpenterprise2007@gmail.com,9824220210,3,1
GUJARAT,Botad,INFINITY SOLAR - RAJKOT,infinitysolar2022@gmail.com,7201070799,3,1
GUJARAT,Botad,HARISH ENGINEERING WORKS,harish.engg91@gmail.com,9428618859,3,1
GUJARAT,Botad,GUJARAT SOLAR ENERGY,gujaratsolarenergy010@gmail.com,9898472919,3,1
GUJARAT,Botad,GRIWA INTERNATIONAL LLP,prakashkoriya17@gmail.com,8200988481,4,1
GUJARAT,Botad,GHANSHYAM SOLAR ENERGY,ghanshyam.solar.energy@gmail.com,9510734317,3,1
GUJARAT,Botad,EARTHWAVE TECHNOLOGY PRIVATE LIMITED,EARTHWAVETECHNOLOGY@GMAIL.COM,9426373334,3,1
GUJARAT,Botad,DELICATE SOLAR PRIVATE LIMITED,gabanijemish3@gmail.com,8238340836,3,1
GUJARAT,Botad,D-LIGHT SOLAR ENERGY LLP,epc@dlightsolarenergy.in,9898511535,3,1
GUJARAT,Botad,CORWIND RENERGY LLP,corwind.renergy@gmail.com,9428490118,3,1
GUJARAT,Botad,BHAGWATI ELECTRICALS,bhagwatielectricals99091@gmail.com,7990883575,3,1
GUJARAT,Botad,ARENA AUTOMATION,arenaautomationb@gmail.com,9904018887,3,1
GUJARAT,Botad,ALFA SOLAR ENERGY PVT. LTD.,alfaenergypvtltd24@gmail.com,9825374299,3,1
GUJARAT,Botad,AKV ENERGY SOLUTIONS,akvenergysolutions@gmail.com,9033401435,3,1
GUJARAT,Botad,AIRSUN SOLAR ENERGY LLP,jatin@airsunsolarenergy.in,8799571627,5,1
GUJARAT,Botad,AARUSH ENTERPRISE,info@aarushsolar.com,9724302078,3,1
GUJARAT,Botad,ZY ENTERPRISE,zyenterprise12@gmail.com,8460313094,0,0
GUJARAT,Botad,ZUNROOF TECH PVT LTD,gosolar@zunroof.com,9205893368,0,0
GUJARAT,Botad,ZMR ENERGY INCORPORATION,zmrenergyincorporation@gmail.com,9924818113,0,0
GUJARAT,Botad,ZENITH SUNSPARK,zenithsunspark@gmail.com,8140946909,0,0
GUJARAT,Botad,ZAVICH INFRASTRUCTURE AND POWER PVT LTD,zavichinfra@gmail.com,9106129608,0,0
GUJARAT,Botad,ZALA HAKUBHA NARSISINH,solar.hakubha1508@gmail.com,9925103777,0,0
GUJARAT,Botad,YUVARAYS SOLAR,yuvarayssolar@gmail.com,9824624497,0,0
GUJARAT,Botad,YUVAAN ENERGY PRIVATE LIMITED,sales@yuvaanenergy.com,9825045890,0,0
GUJARAT,Botad,YUG SOLAR,yugsolar@gmail.com,6359410052,0,0
GUJARAT,Botad,YOGI BATTERY CENTRE,yogipowersystem@yahoo.co.in,9824088156,0,0
GUJARAT,Botad,YELLOWFELLOW ENERGIES LLP,viraj@yellowfellow.in,8200955676,0,0
GUJARAT,Botad,YELLOWCREST ENERGY LLP,yellowcrestenergy@gmail.com,9904675445,0,0
GUJARAT,Botad,YELLOW RAY SOLAR,yellowraysolar@gmail.com,9427443581,0,0
GUJARAT,Botad,YASHVI ENTERPRISE,yashvientsami@gmail.com,8849331593,0,0
GUJARAT,Botad,YASHONAND ELECTRO SERVICE PVT LTD,yashonand2022@gmail.com,9157197171,0,0
GUJARAT,Botad,YAGNIKKUMAR VALLABHBHAI SAVALIYA,yagniks1999@gmail.com,9409326590,0,0
GUJARAT,Botad,Y CAME SYSTEMS,ycamesystem009@gmail.com,8320408867,0,0
GUJARAT,Botad,WISEN ENERGY LLP,info@wisenenergyllp.com,9016979007,0,0
GUJARAT,Botad,WISE GOAL SERVICES PRIVATE LIMITED,hr.wisegoal@gmail.com,7567161902,0,0
GUJARAT,Botad,WHITESUN GREEN ENERGY PRIVATE LIMITED,rakesh.bhudia14@hotmail.com,8511740671,0,0
GUJARAT,Botad,WHITEDESERT POWER PROJECTS PVT. LTD.,wdplnkt@gmail.com,9427760723,0,0
GUJARAT,Botad,VSG ENTERPRISE,SURYAKANTGORASIYA3024@GMAIL.COM,9979632447,0,0
GUJARAT,Botad,VRUND ENERGY,vrundenergy@gmail.com,9574779572,0,0
GUJARAT,Botad,VRAJ ENTERPRISE,vrajsolarsolutions@gmail.com,8140000903,0,0
GUJARAT,Botad,VR ENERGY,vrenergy4@gmail.com,9924390293,0,0
GUJARAT,Botad,VOLTEX SOLUTION,info.voltexsolution@gmail.com,9104629229,0,0
GUJARAT,Botad,VOLTECH ELECTRICALS,voltechelectricals156@gmail.com,7567771900,0,0
GUJARAT,Botad,VOLT'S LEGACY ENERGY SOLUTION,contact@voltslegacy.com,9998765059,0,0
GUJARAT,Botad,VOLLT SOLAR ENERGY,volltsolar@gmail.com,8128550011,0,0
GUJARAT,Botad,VMD SOLAR ENERGY PRIVATE LIMITED,info@vmdsolarenergy.com,9974095302,0,0
GUJARAT,Botad,VIYA ELECTRIC PRIVATE LIMITED,info@viyaelectric.com,9033092026,0,0
GUJARAT,Botad,VIVAN ENERGY,vivanenergy09@gmail.com,9979890230,0,0
GUJARAT,Botad,VIVAAN INFRA,info@vivaaninfra.in,9909916448,0,0
GUJARAT,Botad,VITRAG TECHNO PRIVATE LIMITED,ad.vitragsolar@gmail.com,7778882668,0,0
GUJARAT,Botad,VISWAN ENERGY SOLUTIONS,viswanenergy@gmail.com,8866641649,0,0
GUJARAT,Botad,VISION SOLAR,visionenergy196@gmail.com,6351131196,0,0
GUJARAT,Botad,VISION INFOSYS,info@vision-infosys.in,9825061749,0,0
GUJARAT,Botad,VISHWASH ENTERPRISE,vishwashenterprise2422@gmail.com,6355098324,0,0
GUJARAT,Botad,VISHWAKARMA ELECTRICALS,info.vishwakarmaelectricals@gmail.com,9426730030,0,0
GUJARAT,Botad,VISHWA SOLAR EXPERT,vishwasolar68@gmail.com,9724968018,0,0
GUJARAT,Botad,VISHVAM POWER PRIVATE LIMITED,vishvampowerpl@gmail.com,9723191446,0,0
GUJARAT,Botad,VISAKA GREEN PRIVATE LIMITED,vsolar@visaka.in,8770905614,0,0
GUJARAT,Botad,VIRTA ENTERPRISE,INFO.VIRTAENTERPRISE@GMAIL.COM,7698432673,0,0
GUJARAT,Botad,VIRAT CONSTRUCTION CO,info@viratconstruction.com,9909950605,0,0
GUJARAT,Botad,VINARA SOLUTIONS,vinarasolutions@gmail.com,8320754771,0,0
GUJARAT,Botad,VIMAL ELECTRONICS,kcpatel@vimalelectronics.com,9099777176,0,0
GUJARAT,Botad,VIJAY SOLAR ENERGY,vijaysolarenergy940@gmail.com,6351211549,0,0
GUJARAT,Botad,VIJAY ELECTRIC COMPANY,vijayelectricco@rediffmail.com,8200337720,0,0
GUJARAT,Botad,VIDHYUT SOLAR,vidhyutsolarenergy@gmail.com,8347838900,0,0
GUJARAT,Botad,VIBRANT SOLAR SYSTEMS,sales.vibrantsolar@gmail.com,9408330692,0,0
GUJARAT,Botad,VIA ELECTRIC,hello.viaelectric@gmail.com,9925203764,0,0
GUJARAT,Botad,VERTEX SOLAR SOLUTIONS PVT LTD,vertexnad@gmail.com,8758614088,0,0
GUJARAT,Botad,VENUS ENTERPRISE,venusenergy2228@gmail.com,7990678583,0,0
GUJARAT,Botad,VENTURE SOLAR SOLUTION,info@venturesolarsolution.com,9979632050,0,0
GUJARAT,Botad,VEERASOL TECHNOLOGY,info@veerasol.com,9558899931,0,0
GUJARAT,Botad,VEE SECURE,veesecure.in@gmail.com,9825070982,0,0
GUJARAT,Botad,VEDA ENTERPRISE,info.vedaenterprise@gmail.com,8401103393,0,0
GUJARAT,Botad,VECTON ENERGY,vectonenergy@gmail.com,8000140159,0,0
GUJARAT,Botad,VCL ENERGY,vclenergy777@gmail.com,9825492605,0,0
GUJARAT,Botad,VASUSENA SOLAR ENERGY,vasusenasolarenergy07@gmail.com,9265356623,0,0
GUJARAT,Botad,VARUN ENGINEERING,varunpatel2027@gmail.com,9727854101,0,0
GUJARAT,Botad,VARRCHASVA ENERGY PRIVATE LIMITED,vaibhav@varrchasva.com,9100520101,0,0
GUJARAT,Botad,VARIZONE SOLAR PRIVATE LIMITED,varizonesolar@gmail.com,9426111113,0,0
GUJARAT,Botad,VARDHAN SALES,vardhansolar91@gmail.com,9512020935,0,0
GUJARAT,Botad,VAKRATUND INNOVATION PRIVATE LIMITED,operation@vakratundinnovation.com,6351039120,0,0
GUJARAT,Botad,VAIJNATH GLOBAL,vaijnathglobal@gmail.com,9106991946,0,0
GUJARAT,Botad,VAGHASIA HITESH B,vaghasia_hitesh@yahoo.com,9979773121,0,0
GUJARAT,Botad,VAATI POWER,vaatipower@gmail.com,9510010005,0,0
GUJARAT,Botad,VA PATEL INFRA PRIVATE LIMITED,mayurdhavajsinhgohil00@gmail.com,9428269204,0,0
GUJARAT,Botad,V-GUARD INDUSTRIES LIMITED,solar@vguard.in,9895550313,0,0
GUJARAT,Botad,V SOLAR,vsolar8521@gmail.com,7698297821,0,0
GUJARAT,Botad,V POWER SOLAR SERVICES,vpowersolarservices@gmail.com,9904254440,0,0
GUJARAT,Botad,UVR TECHSOL PRIVATE LIMITED,uvrtechsol@gmail.com,9227106799,0,0
GUJARAT,Botad,UTSAV TECHNO ENTERPRISE,utsavtechnoenterprise@gmail.com,7046612340,0,0
GUJARAT,Botad,URJASTROT PRIVATE LIMITED,urjastrotenterprise@gmail.com,7621010012,0,0
